,business_status,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,tag,price_level,results
362,OPERATIONAL,"MDR43, Cavelossim, Goa 403731, India","{'location': {'lat': 15.1764473, 'lng': 73.94776569999999}, 'viewport': {'northeast': {'lat': 15.17779097989272, 'lng': 73.94915167989272}, 'southwest': {'lat': 15.17509132010728, 'lng': 73.94645202010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6efacd776e150c97d61bb0738790deb52cac8c2b,EVEREST Restaurant & Bar,{'open_now': True},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103935153994456942740"">A Google User</a>'], 'photo_reference': 'CmRaAAAAlKbR1Hwp1mcL_N245oJGJ53tMjkpxnsVitGRFYofKGMqeWLChLgoAOQ0G1neNbs0qKMI6kHWw7zZHD8JTLrhIVjqrAHFoHhIYFG2gfZDT9ZutwnMCKXJD0UUGRn41_zWEhDJSNLO63NtFBk7-CvIQKpQGhQDdJG_aFjSdHObcr9AtZnIveS6zQ', 'width': 1280}]",ChIJ56zF0rxMvjsR9UwVm3eyFhw,"{'compound_code': '5WGX+H4 Cavelossim, Goa', 'global_code': '7J7M5WGX+H4'}",4.5,ChIJ56zF0rxMvjsR9UwVm3eyFhw,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",15,,restraunt,,
363,OPERATIONAL,"ASHVEM ROAD MORJIM, Morjim, Goa 403519, India","{'location': {'lat': 15.638313, 'lng': 73.7251983}, 'viewport': {'northeast': {'lat': 15.63961672989272, 'lng': 73.72650327989273}, 'southwest': {'lat': 15.63691707010728, 'lng': 73.72380362010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,8c75f2a18afaecee40bba28c53e1265d22f1cd45,The Place,{'open_now': True},"[{'height': 822, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111737644379154866591"">Kayla Caryapadas</a>'], 'photo_reference': 'CmRaAAAAACUW_XhWOj6Bey093qBRnquHicpqHSrDxTW6iSMVI-3MB5D3vBlTxlxJGT2FQc3HdJ98w_H8fGnbs32LHQScDULms3BDO4fPvk20PhimYitRQTfbK20ovDgJXxmYp0N2EhCdEPPk9LVxS9b9yXhbuB1rGhT1ESbQz7Nhq7YLAQo3ETSjhyVVAQ', 'width': 1440}]",ChIJpaIyzBHvvzsR0Ns0xRpXB08,"{'compound_code': 'JPQG+83 Morjim, Goa', 'global_code': '7J7MJPQG+83'}",4.7,ChIJpaIyzBHvvzsR0Ns0xRpXB08,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",180,,restraunt,,
364,OPERATIONAL,"Near, 540, College Road, Government College Rd, Candola, Goa 403107, India","{'location': {'lat': 15.5209724, 'lng': 73.95831559999999}, 'viewport': {'northeast': {'lat': 15.52236477989272, 'lng': 73.95976922989271}, 'southwest': {'lat': 15.51966512010728, 'lng': 73.95706957010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,23fe27520d325a26a7649405d1a66288ac22be18,STAR Family RESTAURANT & CAFÉ DAY,{'open_now': True},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101982525262498743548"">A Google User</a>'], 'photo_reference': 'CmRaAAAAMziF0kY32xO6NaYHEYYye-QSyBky5C19IgFIKMMAztg2jb6AZS5PwBOcsZcFlQUkusfZOhnY6K-TNV1X9IlLHsGQ7Exyei6rt43R_EWnsxmPhWDC6CMIq3IQOp6I-57cEhDd56QBs56h6-KXGKa1RY_DGhTJxWvmBTS0K3NKP6P92N8d-bziLw', 'width': 4096}]",ChIJ0VkB7sm9vzsRAxpSIsy9Gvo,"{'compound_code': 'GXC5+98 Candola, Goa', 'global_code': '7J7MGXC5+98'}",4.6,ChIJ0VkB7sm9vzsRAxpSIsy9Gvo,"['restaurant', 'food', 'point_of_interest', 'establishment']",70,,restraunt,,
365,OPERATIONAL,"148/1, Chogm Road, Mae De Deus Vaddo Opposite Desai Wine Shop, Sangolda, Goa 403511, India","{'location': {'lat': 15.5439207, 'lng': 73.80720769999999}, 'viewport': {'northeast': {'lat': 15.54535267989272, 'lng': 73.80860187989272}, 'southwest': {'lat': 15.54265302010728, 'lng': 73.80590222010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a9cb3dd3406fdc7cb601fd4b1457383b9bfe90b3,Sangolda Shack Bar and Restaurant,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114607508541651655432"">A Google User</a>'], 'photo_reference': 'CmRaAAAAZBGqG_684SbA3OzwptQ92l8kwnAsg_hotiZKfyyNV1cJwRYGFsThcqaDMoVulIST2EXGkkaC_WgQrvuti1WLEj4Xzy0q2791ioHEqVcqttBqRqLsdFFfWG6SzzIJ9f7LEhA1q7x-PQKcX1PgsHN6DcoPGhRXJHMNjn8h_4UakrhVZ_ctt9HBKA', 'width': 3024}]",ChIJXxW9bL7BvzsRlNSDhTt1dVg,"{'compound_code': 'GRV4+HV Sangolda, Goa', 'global_code': '7J7MGRV4+HV'}",4.4,ChIJXxW9bL7BvzsRlNSDhTt1dVg,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",198,,restraunt,,
366,OPERATIONAL,"69, Binwaddo, Betalbatim, Goa 403713, India","{'location': {'lat': 15.3037876, 'lng': 73.9143001}, 'viewport': {'northeast': {'lat': 15.30513052989272, 'lng': 73.91562082989272}, 'southwest': {'lat': 15.30243087010728, 'lng': 73.91292117010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,c784efe635901f56eb2f6af641f26d00753ab9a7,Martin's Corner,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109749951686053794230"">Deepak malik</a>'], 'photo_reference': 'CmRaAAAA4Dc2OLbe5UcLUOrymx4w9ZzNgr_EOFMd0GroRVTj0QZVYoqKB5Su6S0wWt5PVBMuaXPlX17VC5PCBiwfBdhROKz1dgOxiKKTQAmFv1VIZ2d4mLVlK57YFSuQDb6Jv-clEhBeXY3l1yGL3MI-VNscRr6UGhRyYlOs95YcEUmCnWv2CKl49rDMkQ', 'width': 4608}]",ChIJY7N6pt22vzsRld7p1M9Cvgc,"{'compound_code': '8W37+GP Betalbatim, Goa', 'global_code': '7J7M8W37+GP'}",4.4,ChIJY7N6pt22vzsRld7p1M9Cvgc,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",11001,,restraunt,3,
367,OPERATIONAL,"Unnamed Road, 403515, Candolim, Goa, India","{'location': {'lat': 15.5135773, 'lng': 73.7713782}, 'viewport': {'northeast': {'lat': 15.51492302989272, 'lng': 73.77268757989273}, 'southwest': {'lat': 15.51222337010728, 'lng': 73.76998792010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6ccb56632cf46dd8c5afc2f8106fb96ee145bd0b,Rajus Happy Shed Bar And Restaurant,{'open_now': True},"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112569164546314081193"">A Google User</a>'], 'photo_reference': 'CmRaAAAA8LTRLTZffg-mXDrzfFG0AwjLrLDdxp1iCAFaKDzXTWbJbJYtxPe3HsVYNipX5ljn42s39QWjCUt2k3tma5e-2RGYkzIyi9ZCVFUJZAn0hMZVNR0ZMOHdisynOCQ0nd7mEhBMCc4gIx2JZ2pGwD8iGHEoGhRu0pQT3Ra17WKc2JqQKOuFWAItCA', 'width': 2976}]",ChIJVZzDYb3BvzsR-__7eb40wJQ,"{'compound_code': 'GQ7C+CH Candolim, Goa', 'global_code': '7J7MGQ7C+CH'}",4.3,ChIJVZzDYb3BvzsR-__7eb40wJQ,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",111,,restraunt,,
368,OPERATIONAL,"Quepem, Goa 403705, India","{'location': {'lat': 15.214415, 'lng': 74.07099769999999}, 'viewport': {'northeast': {'lat': 15.21571917989272, 'lng': 74.07233557989272}, 'southwest': {'lat': 15.21301952010728, 'lng': 74.06963592010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,dcca1fe42567ec9210dfa783dfc8ba1ef83cba44,Ambika Restraunt,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117060514590720648383"">Arif Khan</a>'], 'photo_reference': 'CmRaAAAARrY0AHFIomxjuZE0HyWL9rao0EaOXGxDrMHmCd-T8mNRi5ivdmUbm_9zgHNTvQuGXFYFwyOgnY1WIpB_I04N8FWWlLvFbyentMkglZR16rduLVZ_o6SMj34LEeyHDsMuEhA-HfJ9okdZATARWAbhO0ogGhSs_N4fzJDDk0Cxq8iE9EsfrFohQQ', 'width': 1920}]",ChIJkzIDNS-tvzsRwn4nVY3MGMw,"{'compound_code': '637C+Q9 Quepem, Goa', 'global_code': '7J7P637C+Q9'}",3.5,ChIJkzIDNS-tvzsRwn4nVY3MGMw,"['restaurant', 'food', 'point_of_interest', 'establishment']",4,,restraunt,,
369,OPERATIONAL,"854, Martins Building, D. B. Street, Road, Miramar, Panaji, Goa 403001, India","{'location': {'lat': 15.4871166, 'lng': 73.8126822}, 'viewport': {'northeast': {'lat': 15.48848732989272, 'lng': 73.81400872989272}, 'southwest': {'lat': 15.48578767010728, 'lng': 73.81130907010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6fe9e84010af7d0ff1740cc071795c66d5c3cf88,Mum's Kitchen,{'open_now': True},"[{'height': 2901, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111286976389984169480"">Mum&#39;s Kitchen Restaurant</a>'], 'photo_reference': 'CmRaAAAAlZ9OcLDX8uEpD3ge4mEWInTfaiSgkJFxqeln_0WGQP08RXATXGSINBVkmgv9LpiFgod4lD58YtAeADlA6B_IRzVRS5MbnkVedr2HP7ygbIpPaDSojb3NAMBpsQvsk6DyEhALyHajgEPJsNu4SKsupGdEGhSKAYQtIl8rHNlOV8kC40XfJyxsHg', 'width': 5312}]",ChIJ06n8AuzAvzsR9P0pQ8agIEs,"{'compound_code': 'FRP7+R3 Miramar, Panaji, Goa', 'global_code': '7J7MFRP7+R3'}",4.1,ChIJ06n8AuzAvzsR9P0pQ8agIEs,"['restaurant', 'food', 'point_of_interest', 'establishment']",1699,,restraunt,3,
370,OPERATIONAL,"Adao Waddo, Village Majorda, 48/10, Alila Diwa Goa - Restaurant, Salcette, Goa 403713, India","{'location': {'lat': 15.306847, 'lng': 73.911383}, 'viewport': {'northeast': {'lat': 15.30819807989272, 'lng': 73.91274162989272}, 'southwest': {'lat': 15.30549842010728, 'lng': 73.91004197010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,e96e84e2c24ca23bf3e8deb1cd91bab53dd47080,Spice Studio Restaurant,,"[{'height': 4896, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110961001086551973684"">Spice Studio Restaurant</a>'], 'photo_reference': 'CmRaAAAAD2KQbwaZG0jNnX6L1GDud3m6jZbd_wAiwC11oy26EkvYxOw89qVVdwKH22Q6CPjCfODB2cfqoxC43qHiU6fdGHMg6JZFlpwGSGZg4zgWN_x7JUnNkx_BfznbotgTn5OXEhAVqYQCgFKceGsi5aiBz8v9GhQo9b_ia6k1sdzEacMBRaRlcZr48g', 'width': 3264}]",ChIJVV73s-q2vzsRyESGFC-QxPE,"{'compound_code': '8W46+PH Pacheco Vaddo, Gonsua, Goa', 'global_code': '7J7M8W46+PH'}",4.1,ChIJVV73s-q2vzsRyESGFC-QxPE,"['restaurant', 'food', 'point_of_interest', 'establishment']",16,,restraunt,,
371,CLOSED_TEMPORARILY,"Umtav Vado, Calangute, Goa 403516, India","{'location': {'lat': 15.5446909, 'lng': 73.761313}, 'viewport': {'northeast': {'lat': 15.54604692989272, 'lng': 73.76270857989273}, 'southwest': {'lat': 15.54334727010728, 'lng': 73.76000892010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,f556b605610a92de24881df67b9338e2e15183b1,Bonny's Bar & Restaurant,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102224943463566877629"">A Google User</a>'], 'photo_reference': 'CmRaAAAAuvaMoEoHIpiM4m8b2lSbbszpABMoitiR0WRdz2aIsYHEfFpQEwZOIKKNzM531FMF_fZeWq3yosV8-1_-NKury2sz6iaLa1e6T_fvK-_-ivLPAxUAlUPP-qORU1PwfdtNEhDknIYp22Kru7uqPzQNW3fOGhSl6gg3RJ0LK1RmbxVZqQUNy7AqaA', 'width': 3456}]",ChIJm_uemeLBvzsR2o6wnfDFNOk,"{'compound_code': 'GQV6+VG Calangute, Goa', 'global_code': '7J7MGQV6+VG'}",4.2,ChIJm_uemeLBvzsR2o6wnfDFNOk,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",6,TRUE,restraunt,,
372,OPERATIONAL,"1257, Calangute - Anjuna Rd, Anjuna, Goa 403509, India","{'location': {'lat': 15.5884803, 'lng': 73.7601213}, 'viewport': {'northeast': {'lat': 15.58983182989272, 'lng': 73.76154042989272}, 'southwest': {'lat': 15.58713217010727, 'lng': 73.75884077010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,cf3b41e58761828ea6a00116983e864284ee2e12,Goan Spice,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110750211430755308681"">Rajshekhar kolli</a>'], 'photo_reference': 'CmRaAAAAE2oPFnYu7-OWMzM7S3Rtk_PzIYexdWQARQCSgybrjsJBiynqZieKLOL_hzPPEKfQPCNiozjwAv8KPrXzL-L2n3P9ZymAzNuaPzMTpprzTNgHltMFz11ysVFieNXEE4y4EhDBRWmiQuEyVRP9EqcwsS6xGhTanPr7QiB-VCnXVwd1Idoi-bSg8Q', 'width': 1920}]",ChIJd0YthTLqvzsR2IIDX-NKUog,"{'compound_code': 'HQQ6+92 Anjuna, Goa', 'global_code': '7J7MHQQ6+92'}",4.1,ChIJd0YthTLqvzsR2IIDX-NKUog,"['restaurant', 'food', 'point_of_interest', 'establishment']",2039,,restraunt,2,
373,OPERATIONAL,"Thonvaddo Beach, Near Nanu Resort, Betalbatim Beach, Margao, Goa 403713, India","{'location': {'lat': 15.2917749, 'lng': 73.9084464}, 'viewport': {'northeast': {'lat': 15.29350247989272, 'lng': 73.91018252989271}, 'southwest': {'lat': 15.29080282010728, 'lng': 73.90748287010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,606b0db0f91cee82906047431157ec195c060a68,Magzika Beach Shack,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107822833226136204804"">Magzika Beach Shack</a>'], 'photo_reference': 'CmRaAAAA33prJ0dENfGoD6ToKiHbrosRrw4aLR_UFC4pN5KnuAnl7WtQVklQKe66D-pbr5rlOR7X57NiF3BUsNS23gZNwyDN3BuynXnxAOH3I2lbbje28UZT4wJTIKay9F2JnCD_EhAQHiSUM6oaHAhao5xSeMswGhRWiqjgH_c33E9Oi6-K-aAW_1vnag', 'width': 4032}]",ChIJYVqrDpm2vzsRqVDzl5wOtH4,"{'compound_code': '7WR5+P9 Fatona, Colva, Goa', 'global_code': '7J7M7WR5+P9'}",4.3,ChIJYVqrDpm2vzsRqVDzl5wOtH4,"['restaurant', 'food', 'point_of_interest', 'establishment']",357,,restraunt,,
374,OPERATIONAL,"H.No-676, Dmello Vaddo, Anjuna, Goa 403509, India","{'location': {'lat': 15.585079, 'lng': 73.7405187}, 'viewport': {'northeast': {'lat': 15.58649697989272, 'lng': 73.74187017989271}, 'southwest': {'lat': 15.58379732010728, 'lng': 73.73917052010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,a9cba496e39dbc1643062f31105441065162991d,Country Kitchen,{'open_now': True},"[{'height': 667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104878737701586002916"">A Google User</a>'], 'photo_reference': 'CmRaAAAAy1sxkm-CNkD187xJkg_k5aScP-6ykgZfCLooX27n3XPHnKWcX4NuhUtvlv8-C_GWyXnn2wLM1LnJqACq0-4Ny9gd18dQw8VJ3X6rMcuK-v2GuKBOy8GHk2-pVQGxHhR1EhD4ItwU5e5EXbodMES_7J24GhSketEpin1bFvXDKK7YoLq--7EP_g', 'width': 1000}]",ChIJ7yivwIPpvzsRVcwAQLc2p5U,"{'compound_code': 'HPPR+26 Dmello Vaddo, Anjuna, Goa', 'global_code': '7J7MHPPR+26'}",4.4,ChIJ7yivwIPpvzsRVcwAQLc2p5U,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",184,,restraunt,2,
375,OPERATIONAL,"near Marquis Beach Resort, Dando, Candolim, Goa 403515, India","{'location': {'lat': 15.5051957, 'lng': 73.76755}, 'viewport': {'northeast': {'lat': 15.50633662989272, 'lng': 73.76907582989271}, 'southwest': {'lat': 15.50363697010728, 'lng': 73.76637617010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,6a4ec2b9a8007cd3d2615a4543a04c723e53a50b,Palms n Sands Beach Resto-bar,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114028990530084095503"">Judah Fernandez</a>'], 'photo_reference': 'CmRaAAAAPbXh7RfZTV9AUvJhoslboZC19kYUrqo12LGrhoqnAYNH6H_gGfZLstvHhoiiPettEbAkJb5nFhZ16nPCtod2pnBPTxai8v3DWngoLluYQCZpv2sji5y6_VlwwoM49_dxEhBEKvYE8wQfU_Ef70LkgrENGhQIhSmPt5_PewxSNZ6XcH6A1LKwhw', 'width': 4608}]",ChIJw925wZ7BvzsRIBtXxZwXzdg,"{'compound_code': 'GQ49+32 Candolim, Goa', 'global_code': '7J7MGQ49+32'}",4.4,ChIJw925wZ7BvzsRIBtXxZwXzdg,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']",959,,restraunt,2,
376,OPERATIONAL,"House no. 44/D, Tariwaddo, Assolna, Goa 403701, India","{'location': {'lat': 15.1808919, 'lng': 73.9665033}, 'viewport': {'northeast': {'lat': 15.18242532989272, 'lng': 73.96792857989273}, 'southwest': {'lat': 15.17972567010728, 'lng': 73.96522892010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7d4381e6e0f7fcd8a3391c28fcd37b546b5aceec,Amarela Bar and Restaurant,{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118248363055486864606"">Peter Fernandes</a>'], 'photo_reference': 'CmRaAAAAkw8MICBg0qVk_NYPYwCY1QSdggaN73v8qlsFiEwxfmPr-iPCcXune1ZeJF6NJLi02ndW3y3rbmd4iNCeKGUZ2ywq49xQfulpOWcJU2sAh_piBhmn7zb5SpNIAgjUqXDUEhAtLG4MnwzdydSa-5aJrlRqGhQikZFEEh5qRPYJ_ZmBsgbQzFtxTQ', 'width': 3264}]",ChIJE1POanRNvjsRGHyL8OmuZwg,"{'compound_code': '5XJ8+9J Tariwaddo, Assolna, Goa', 'global_code': '7J7M5XJ8+9J'}",4.3,ChIJE1POanRNvjsRGHyL8OmuZwg,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",633,,restraunt,2,
377,CLOSED_TEMPORARILY,"International Student's Hostel, MDR3, Goa University, Taleigao, Goa 403206, India","{'location': {'lat': 15.4574301, 'lng': 73.8362119}, 'viewport': {'northeast': {'lat': 15.45861492989272, 'lng': 73.83751297989272}, 'southwest': {'lat': 15.45591527010728, 'lng': 73.83481332010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,738f935ac1867659c92485a2981f68fd5c8df1dc,Utopia Dystopia Goa,,"[{'height': 3232, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116915344927105136062"">Shrayragi Israni</a>'], 'photo_reference': 'CmRaAAAAq-MhZWsn3fMfLQC-4gXoEVyDFp2g37PA6m28U7cgI7MP4rSLNVg_7wS10ykLTVgB7JGcm4TO7ptvY4SsRo9GDBE9UyR8Ot3Hzcn59vgt3DNcR06gQIpwglCm0vLiUZd4EhAA6lW_D2lVCkr41dMK1SUWGhQmhjv_Sefb0pilLM5VeMcZmhJq4A', 'width': 2592}]",ChIJtxp4gVTHvzsRkDz0AJr4g-Q,"{'compound_code': 'FR4P+XF Goa University, Taleigao, Goa', 'global_code': '7J7MFR4P+XF'}",4.5,ChIJtxp4gVTHvzsRkDz0AJr4g-Q,"['tourist_attraction', 'point_of_interest', 'establishment']",6,TRUE,tourist_attraction,,
378,OPERATIONAL,"Fontainhas (quarter), Altinho, Panaji, Goa 403001, India","{'location': {'lat': 15.4962882, 'lng': 73.8307501}, 'viewport': {'northeast': {'lat': 15.49763357989272, 'lng': 73.83214722989273}, 'southwest': {'lat': 15.49493392010728, 'lng': 73.82944757010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,fe63c4224bfa0caa414bfd138f653cb4c7794e2c,Fontainhas,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109564766981911401921"">nitesh purohit</a>'], 'photo_reference': 'CmRaAAAAdk3Wjq5qzRPpJDl_R3WypQIaphnOCqq6IIgILX9-ouGyfZL_22J41iERqFSFz0AfXXNy-S-Swb1nLOXXMDDr8v9uK_A0coWH9Wq9L1AUb942V3T1MmJyYa58QuoZub-PEhC-PeWmVEIhcEyLYikXCpPyGhTarroHOV4ecPEvn_kwEa_BaLJvaw', 'width': 3264}]",ChIJaWyBeYXAvzsRQZyu26fb7Bg,"{'compound_code': 'FRWJ+G8 Altinho, Panaji, Goa', 'global_code': '7J7MFRWJ+G8'}",4.5,ChIJaWyBeYXAvzsRQZyu26fb7Bg,"['tourist_attraction', 'point_of_interest', 'establishment']",2105,,tourist_attraction,,
379,,"Anjuna Beach, Goa 403509, India","{'location': {'lat': 15.5733497, 'lng': 73.74097809999999}, 'viewport': {'northeast': {'lat': 15.5800265, 'lng': 73.7421641}, 'southwest': {'lat': 15.5686213, 'lng': 73.7380414}}}",https://maps.gstatic.com/mapfiles/place_api/icons/geocode-71.png,e3df7f81dac56998a10dd2fdbf311cd18d2a31fb,Anjuna Beach,,"[{'height': 1175, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102498087530827617432"">A Google User</a>'], 'photo_reference': 'CmRaAAAA4lwiLlvn1sphv_dw51Kg8JqQvjuV-4dlqufnYrP_RNYPMash6wsfKohEbuxCENYxnVvWQBRAl7BKWvpv9xVw6iI6IUun9XZ5y8eKS7mSEow_97HB9gM95WEnXjMY3ScIEhB8Pm5zwdHFlJcA4l8LAQiYGhSpnibqV_mcrZmUSztpnGBWNVd60g', 'width': 2200}]",ChIJmQGrEY_pvzsRof_MwgLMd9c,,4.4,ChIJmQGrEY_pvzsRof_MwgLMd9c,"['natural_feature', 'establishment']",7660,,tourist_attraction,,
380,CLOSED_TEMPORARILY,"Goa Velha, Goa 403110, India","{'location': {'lat': 15.5003089, 'lng': 73.89724869999999}, 'viewport': {'northeast': {'lat': 15.50159997989272, 'lng': 73.89859577989272}, 'southwest': {'lat': 15.49890032010728, 'lng': 73.89589612010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/worship_general-71.png,e316e653078e5ebea6192105b6d817abefb4bc5b,São Pedro Church,,"[{'height': 2730, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107413078216519708505"">Ashwinee Kumar</a>'], 'photo_reference': 'CmRaAAAAuAPuthNLoG8MtjPU8MOwZsfDeyJaB6zEoksf7_mLlOlpex9bVxWW-b_KSO512VehqBVNsEW0mMRCaK9ivL6odyw6jd9ZKV1EAnLDJJnt01eOOJM54PLPcKv3SHnmYR7JEhAhKsv010IDZp2SpYIIE_GnGhRWK6vp9NR4rqt_hpRGLe9Rq8-NDg', 'width': 4096}]",ChIJ624yk_q-vzsRS1inwISMJ4Y,"{'compound_code': 'GV2W+4V Goa Velha, Goa', 'global_code': '7J7MGV2W+4V'}",4.5,ChIJ624yk_q-vzsRS1inwISMJ4Y,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",75,TRUE,tourist_attraction,,
381,OPERATIONAL,"Velha,, near Police Station, Goa Velha, Goa 403110, India","{'location': {'lat': 15.5000396, 'lng': 73.9140915}, 'viewport': {'northeast': {'lat': 15.50139282989272, 'lng': 73.91543382989272}, 'southwest': {'lat': 15.49869317010728, 'lng': 73.91273417010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,962059c2595873fa24139867ebc597ae27441633,Old Goa Fire Station,,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111803028484857586107"">sanjib mal</a>'], 'photo_reference': 'CmRaAAAA2agKD1HIxQimuzG5_JlKymI2PCyGJ-pJdzubfl2oRUa3Yle_89dbKjh99eoKBHbVaKHr_NryyLjFfxo76_AVrgIJIHR72AstnCB5hi8ESGK4AaLUegViEUO3XXT0YrFnEhC7gKpooMw3w8CcrhoivSNTGhQk1IsG8q-SMS6H5lch4aZdfvn9UA', 'width': 4096}]",ChIJsTY8ZI2-vzsRZouyKlh4ioc,"{'compound_code': 'GW27+2J Goa Velha, Goa', 'global_code': '7J7MGW27+2J'}",3.5,ChIJsTY8ZI2-vzsRZouyKlh4ioc,"['point_of_interest', 'establishment']",4,,tourist_attraction,,
382,OPERATIONAL,"Old Goa Divar Ferry Nr. Viceroy Arch, Goa Velha, Goa 403110, India","{'location': {'lat': 15.5068478, 'lng': 73.9134408}, 'viewport': {'northeast': {'lat': 15.50820762989272, 'lng': 73.91481412989272}, 'southwest': {'lat': 15.50550797010727, 'lng': 73.91211447010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,1956d7b3bc3face09507cd8fe51b211caa58e49a,Crocodile Dundee,{'open_now': True},"[{'height': 700, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101747049833396796356"">A Google User</a>'], 'photo_reference': 'CmRaAAAAjP-DhQ4wGuxfsDKEsAS1xyKbhoQLoCiAwW_JsaVLQIEmXz0daaTmnZD4VO7xmtT7DvE9XNDuDtSih6-OhUug1IICDcBBmBFoYy2MAQxvAd5ITkbxVsEYv8qtx9LkAw69EhALU5osnPDV5tGEgOpu2oJVGhS4v4sTicKs15TrX9JvV92eUVYhkw', 'width': 1240}]",ChIJx6T7FU6_vzsRYAAYG1EHZMU,"{'compound_code': 'GW47+P9 Goa Velha, Goa', 'global_code': '7J7MGW47+P9'}",4.8,ChIJx6T7FU6_vzsRYAAYG1EHZMU,"['travel_agency', 'point_of_interest', 'establishment']",9,,tourist_attraction,,
